HpGP-ISL-008	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-ISL-009	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-ISL-010	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-ISL-011	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-ISR-001	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ISR-002	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-ISR-003	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-ISR-004	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-ISR-005	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-ISR-006	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-ISR-007	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-ISR-008	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-ISR-009	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-ISR-010	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-001	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-002	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-003	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-ITA-004	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-005	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-ITA-006	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-007	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-ITA-008	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-ITA-009	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-ITA-010	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-011	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-012	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-013	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-014	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-ITA-015	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-ITA-016	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-ITA-017	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-ITA-018	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-019	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-ITA-020	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-022	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-ITA-023	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-ITA-024	100.00	1	1	S	210	                  Helicobacter pylori
HpGP-ITA-025	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-026	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-ITA-027	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-ITA-028	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-ITA-029	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-ITA-030	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-JAP-002	100.00	1	1	S1	1382922	                    Helicobacter pylori oki128
HpGP-JAP-009	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-JAP-010	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-JAP-012	100.00	1	1	S1	1248726	                    Helicobacter pylori OK310
HpGP-JAP-013	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-JAP-015	100.00	1	1	S1	866345	                    Helicobacter pylori F30
HpGP-JAP-016	100.00	1	1	S1	866346	                    Helicobacter pylori F57
HpGP-JAP-017	100.00	1	1	S1	1248726	                    Helicobacter pylori OK310
HpGP-JAP-019	100.00	1	1	S1	866346	                    Helicobacter pylori F57
HpGP-JAP-021	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-JAP-022	100.00	1	1	S1	1382922	                    Helicobacter pylori oki128
HpGP-JAP-026	100.00	1	1	S1	1248725	                    Helicobacter pylori OK113
HpGP-JAP-028	100.00	1	1	S1	866346	                    Helicobacter pylori F57
HpGP-JAP-029	100.00	1	1	S1	866346	                    Helicobacter pylori F57
HpGP-JAP-101	100.00	1	1	S1	1382922	                    Helicobacter pylori oki128
HpGP-JAP-102	100.00	1	1	S1	1382920	                    Helicobacter pylori oki102
HpGP-JAP-103	100.00	1	1	S1	1248726	                    Helicobacter pylori OK310
HpGP-JAP-104	100.00	1	1	S1	1382921	                    Helicobacter pylori oki112
HpGP-JAP-105	100.00	1	1	S1	1382922	                    Helicobacter pylori oki128
HpGP-JAP-106	100.00	1	1	S1	1248725	                    Helicobacter pylori OK113
HpGP-JAP-107	100.00	1	1	S1	1248725	                    Helicobacter pylori OK113
HpGP-JAP-108	100.00	1	1	S1	1248725	                    Helicobacter pylori OK113
HpGP-JAP-109	100.00	1	1	S1	1248725	                    Helicobacter pylori OK113
HpGP-JAP-110	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-JAP-111	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-JAP-112	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-JAP-113	100.00	1	1	S1	866346	                    Helicobacter pylori F57
HpGP-JAP-114	100.00	1	1	S1	1248725	                    Helicobacter pylori OK113
HpGP-JAP-115	100.00	1	1	S1	1382923	                    Helicobacter pylori oki154
HpGP-JOR-001	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-JOR-002	100.00	1	1	S1	1163743	                    Helicobacter pylori HUP-B14
HpGP-JOR-003	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-JOR-004	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-JOR-005	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-JOR-006	100.00	1	1	S2	985080	                      Helicobacter pylori 2018
HpGP-JOR-007	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-JOR-008	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-JOR-009	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-JOR-010	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-KAZ-001	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-KAZ-002	100.00	1	1	S1	1055532	                    Helicobacter pylori Aklavik86
HpGP-KGZ-001	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-KGZ-002	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-KGZ-003	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-KGZ-004	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-KGZ-005	100.00	1	1	S1	1055532	                    Helicobacter pylori Aklavik86
HpGP-KGZ-006	100.00	1	1	S1	1055532	                    Helicobacter pylori Aklavik86
HpGP-KGZ-007	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-KGZ-008	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-KGZ-009	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-KGZ-010	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-KOR-001	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-002	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-KOR-004	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-005	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-006	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-KOR-007	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-008	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-009	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-010	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-012	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-013	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-KOR-014	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-KOR-016	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-019	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-020	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-021	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-022	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-023	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-KOR-024	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-025	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-027	100.00	1	1	S1	1382922	                    Helicobacter pylori oki128
HpGP-KOR-028	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-029	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-032	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-033	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-034	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-035	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-036	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-037	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-041	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-042	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-043	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-044	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-045	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-046	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-KOR-047	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-048	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-049	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-050	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-051	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-KOR-052	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-KOR-053	100.00	1	1	S	210	                  Helicobacter pylori
HpGP-KOR-101	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-KOR-105	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-109	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-110	100.00	1	1	S1	1055532	                    Helicobacter pylori Aklavik86
HpGP-KOR-111	100.00	1	1	S1	585538	                    Helicobacter pylori 83
HpGP-KOR-112	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-114	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-115	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-116	100.00	1	1	S1	866346	                    Helicobacter pylori F57
HpGP-KOR-117	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-118	100.00	1	1	S1	102608	                    Helicobacter pylori F32
HpGP-KOR-119	100.00	1	1	S1	1055531	                    Helicobacter pylori Aklavik117
HpGP-LAT-002	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-LAT-005	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-007	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-008	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-009	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-010	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-011	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-012	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-LAT-014	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-015	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-020	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-021	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-022	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-LAT-023	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-024	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-025	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-026	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-027	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-LAT-028	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-029	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-LAT-030	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-031	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-032	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-033	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-LAT-034	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-035	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LAT-036	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-001	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-002	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-003	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-004	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-006	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-007	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-LIT-008	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-010	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-012	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-LIT-013	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-020	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-021	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-023	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-024	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-025	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-026	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-028	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-029	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-030	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-031	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-032	100.00	1	1	S1	357544	                    Helicobacter pylori HPAG1
HpGP-LIT-035	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-LIT-041	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-MAL-002	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-MAL-003	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-004	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MAL-005	100.00	1	1	S1	1248726	                    Helicobacter pylori OK310
HpGP-MAL-006	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-007	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-MAL-008	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-010	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-012	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-015	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-016	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MAL-017	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MAL-018	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-019	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MAL-020	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-021	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-022	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-023	100.00	1	1	S1	1321940	                    Helicobacter pylori UM066
HpGP-MAL-025	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MEX-001	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-MEX-002	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-MEX-003	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-MEX-004	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-MEX-006	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-MEX-007	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-MEX-008	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-MEX-009	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-MEX-010	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-MEX-012	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-MEX-023	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-MEX-024	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-MEX-027	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-MEX-028	100.00	1	1	S1	1055531	                    Helicobacter pylori Aklavik117
HpGP-MEX-032	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-MEX-035	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-MEX-040	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-MEX-041	100.00	1	1	S2	985080	                      Helicobacter pylori 2018
HpGP-MEX-043	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-MEX-044	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-MEX-045	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-MEX-046	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-MMR-001	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-002	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-003	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-004	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-005	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-006	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-007	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-008	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-009	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-010	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-MMR-011	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-MMR-012	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-COL-301	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-COL-302	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-COL-303	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-COL-201	100.00	1	1	S1	1163743	                    Helicobacter pylori HUP-B14
HpGP-COL-202	100.00	1	1	S1	1163743	                    Helicobacter pylori HUP-B14
HpGP-COL-203	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-COL-204	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-COL-205	100.00	1	1	S2	985080	                      Helicobacter pylori 2018
HpGP-COL-206	100.00	1	1	S1	1163742	                    Helicobacter pylori PeCan18
HpGP-NGA-006	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-NGA-010	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-NGA-017	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-NGA-019	100.00	1	1	S2	985080	                      Helicobacter pylori 2018
HpGP-NPL-001	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-NPL-002	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-NPL-003	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-NPL-004	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-NPL-005	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-NPL-006	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-NPL-007	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-NPL-008	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-NPL-009	100.00	1	1	S1	907238	                    Helicobacter pylori India7
HpGP-NPL-010	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-NPL-011	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-NPL-012	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-NPL-013	100.00	1	1	S1	1055530	                    Helicobacter pylori SNT49
HpGP-PER-011	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-013	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-PER-014	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-PER-016	100.00	1	1	S1	1163743	                    Helicobacter pylori HUP-B14
HpGP-PER-017	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-PER-018	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-PER-019	100.00	1	1	S1	637913	                    Helicobacter pylori v225d
HpGP-PER-020	100.00	1	1	S2	985080	                      Helicobacter pylori 2018
HpGP-PER-021	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-PER-101	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-102	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-103	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-PER-104	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-105	100.00	1	1	S1	765963	                    Helicobacter pylori PeCan4
HpGP-PER-106	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-107	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-108	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-109	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-PER-110	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-111	100.00	1	1	S1	765963	                    Helicobacter pylori PeCan4
HpGP-PER-112	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-PER-113	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-114	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-PER-115	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-PER-116	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-PER-117	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-PER-119	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-121	100.00	1	1	S1	1055528	                    Helicobacter pylori Puno120
HpGP-PER-124	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-PER-130	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-136	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-PER-138	100.00	1	1	S1	1055529	                    Helicobacter pylori Puno135
HpGP-PER-140	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-POL-001	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-002	100.00	1	1	S	210	                  Helicobacter pylori
HpGP-POL-003	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-004	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-005	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-006	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-POL-007	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-POL-008	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-POL-009	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-010	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-POL-101	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-POL-102	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-103	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-104	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-105	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-106	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-107	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-108	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-109	100.00	1	1	S1	907237	                    Helicobacter pylori Lithuania75
HpGP-POL-110	100.00	1	1	S1	1321939	                    Helicobacter pylori UM037
HpGP-POR-001	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-POR-002	100.00	1	1	S1	1163743	                    Helicobacter pylori HUP-B14
HpGP-POR-003	100.00	1	1	S1	592205	                    Helicobacter pylori B38
HpGP-POR-004	100.00	1	1	S1	907240	                    Helicobacter pylori Gambia94/24
HpGP-POR-005	100.00	1	1	S1	765962	                    Helicobacter pylori SJM180
HpGP-POR-006	100.00	1	1	S1	907239	                    Helicobacter pylori SouthAfrica7
HpGP-POR-007	100.00	1	1	S1	1055527	                    Helicobacter pylori ELS37
HpGP-POR-008	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-POR-009	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
HpGP-POR-010	100.00	1	1	S1	1426844	                    Helicobacter pylori NY40
